561377,pv_20180422_app_bind_parent_share_qzone_click,app_bind_parent_share_qzone_click,QQ空间邀请分享点击PV,176,176,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561378,pv_20180422_app_bind_parent_share_copy_link_click,app_bind_parent_share_copy_link_click,QQ空间邀请分享点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561379,pv_20180422_app_bind_parent_share_sms_click,app_bind_parent_share_sms_click,短信邀请发送按钮点击PV,297,297,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561380,pv_20180422_app_user_modify_menu_contact_us_click,app_user_modify_menu_contact_us_click,点击联系我们PV,317,317,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561381,pv_20180422_app_user_modify_menu_contact_us_show_qq_success,app_user_modify_menu_contact_us_show_qq_success,QQ调起成功PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561382,pv_20180422_app_news_list_hot_show,app_news_list_hot_show,资讯榜单页面显示PV,14198,14198,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561383,pv_20180422_app_news_list_hot_nav_item_click,app_news_list_hot_nav_item_click,资讯榜单导航栏点击PV,16642,16642,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561384,pv_20180422_app_news_list_hot_list_load,app_news_list_hot_list_load,资讯榜单列表加载PV,22807,22807,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561385,pv_20180422_app_news_list_hot_list_item_click,app_news_list_hot_list_item_click,资讯榜单列表项点击PV,13252,13252,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561386,pv_20180422_app_news_list_hot_list_item_share_click,app_news_list_hot_list_item_share_click,资讯榜单列表项分享点击PV,4167,4167,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561387,pv_20180422_app_silence_user_page_show,app_silence_user_page_show,沉默用户页面显示PV,3006,3006,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561388,pv_20180422_app_silence_user_page_wake_share_click,app_silence_user_page_wake_share_click,沉默用户唤醒分享点击PV,403,403,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561389,pv_20180422_app_push_news_pop_show,app_push_news_pop_show,APP推送资讯弹出框显示PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561390,pv_20180422_app_push_news_pop_cancel_click,app_push_news_pop_cancel_click,APP推送资讯弹出框取消按钮点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561391,pv_20180422_app_push_news_pop_view_click,app_push_news_pop_view_click,APP推送资讯弹出框查看按钮点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561392,pv_20180422_app_push_news_notifycation_click,app_push_news_notifycation_click,APP推送资讯消息栏点击PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561393,pv_20180422_web_access_news_share_link,web_access_news_share_link,WEB资讯分享链接被访问PV,12322,12322,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561394,pv_20180422_web_invite_register_show,web_invite_register_show,通过分享的外部链接进入注册页PV,664,664,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561395,pv_20180422_web_invite_register_register_button_click,web_invite_register_register_button_click,立即注册领红包点击PV,330,330,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561396,pv_20180422_web_invite_register_pop_registered_show,web_invite_register_pop_registered_show,已注册手机提示显示PV,3,3,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561397,pv_20180422_web_invite_register_pop_registered_download_button_click,web_invite_register_pop_registered_download_button_click,已注册手机提示页面的去下载按钮点击PV,259,259,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561398,pv_20180422_web_download_red_envelope_show,web_download_red_envelope_show,红包入账的下载页面显示PV,6633,6633,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561399,pv_20180422_web_download_red_envelope_download_button_click,web_download_red_envelope_download_button_click,点击立即下载按钮PV,3988,3988,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561400,pv_20180422_web_download_red_envelope_wechat_download_guide_show,web_download_red_envelope_wechat_download_guide_show,"微信内访问, 提示浏览器打开的遮罩层显示PV",3210,3210,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561401,pv_20180422_web_news_detail_wechat_share_timeline,web_news_detail_wechat_share_timeline,"资讯页, 微信内分享到朋友圈PV",0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561402,pv_20180422_web_news_detail_wechat_share_friend,web_news_detail_wechat_share_friend,"资讯页, 微信内分享给朋友PV",0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561403,pv_20180422_web_news_detail_wechat_share_qq,web_news_detail_wechat_share_qq,"资讯页, 微信内分享到QQPV",0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561404,pv_20180422_web_news_detail_wechat_tencent_weibo,web_news_detail_wechat_tencent_weibo,"资讯页, 微信内分享到腾讯微博PV",0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561405,pv_20180422_web_news_detail_wechat_tencent_qzone,web_news_detail_wechat_tencent_qzone,"资讯页, 微信内分享到QQ空间PV",0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561406,pv_20180422_web_news_detail_download_button_click,web_news_detail_download_button_click,"资讯页, 下载按钮点击PV",0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561407,pv_20180422_web_activity_20180105_invite_show,web_activity_20180105_invite_show,进入20180105邀请收徒活动页PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561408,pv_20180422_web_activity_20180207_invite_show,web_activity_20180207_invite_show,进入20180207邀请收徒活动页PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561409,pv_20180422_web_activity_20180322_invite_show,web_activity_20180322_invite_show,进入20180322邀请收徒活动页PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561410,pv_20180422_web_activity_invite_wiki_topic_invite_button_click,web_activity_invite_wiki_topic_invite_button_click,邀请答题邀请按钮点击PV,4034,4034,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561411,pv_20180422_web_activity_invite_wiki_topic_show,web_activity_invite_wiki_topic_show,进入邀请答题活动页PV,870,870,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561412,pv_20180422_web_activity_app_page_new_year_20180202_show,web_activity_app_page_new_year_20180202_show,进入APP端新年神秘身份活动页PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561413,pv_20180422_web_activity_web_page_new_year_20180202_show,web_activity_web_page_new_year_20180202_show,进入WEB端新年神秘身份活动页PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
561414,pv_20180422_web_activity_app_page_new_year_20180202_share_success,web_activity_app_page_new_year_20180202_share_success,新年神秘身份活动APP端分享成功PV,0,0,2018/4/22 0:00,2018/4/23 0:13,2018/4/23 0:13
